recipient_duns
929787992
94634966
809786007
141845862
804351802
556333680
43227326
152110826
111381989
362999976
33445755
141845862
176018810
82300443
82300443
167960199
145407818
188675255
798700183
809786007
141845862
804351802
556333680
152110826
8708794
804349178
111381989
362999976
33445755
141845862
176018810
82300443
82300443
804351802
556333680
152110826
804349178
111381989
362999976
33445755
141845862
82300443
82300443
809786007
78419413
141845862
804351802
152110826
111381989
141845862
82300443
82300443
145407818
168599863
809786007
804351802
152110826
111381989
362999976
141845862
176018810
82300443
82300443
94634966
809786007
141845862
804351802
152110826
111381989
362999976
141845862
146389622
82300443
798700183
134392377
809786007
804351802
152110826
932096969
5611140
111381989
141845862
82300443
188675255
798700183
809786007
804351802
152110826
609705673
111381989
362999976
141845862
82300443
798700183
809786007
804351802
152110826
46437278
111381989
362999976
141845862
82300443
809786007
804351802
152110826
106730919
111381989
362999976
141845862
867796989
193942604
82300443
798700183
809786007
152110826
968267992
106730919
111381989
362999976
82300443
117071386
809786007
152110826
106730919
362999976
82300443
798700183
117071386
809786007
152110826
927694026
106730919
362999976
176018810
82300443
798700183
117071386
809786007
152110826
932096969
106730919
362999976
78565248
82300443
117071386
809786007
152110826
362999976
82300443
117071386
809786007
152110826
46437278
362999976
82300443
809786007
141845862
152110826
46437278
362999976
82300443
809786007
78419413
152110826
46437278
362999976
82300443
117071386
809786007
141845862
152110826
46437278
362999976
82300443
965188410
809786007
152110826
46437278
362999976
82300443
809786007
141845862
152110826
46437278
362999976
82971578
82300443
965188410
117071386
809786007
141845862
152110826
46437278
362999976
82300443
809786007
141845862
152110826
46437278
874569015
82300443
141845862
152110826
796990232
82300443
152110826
46437278
82300443
117071386
152110826
46437278
784185584
82300443
152110826
46437278
82300443
965188410
141845862
152110826
82300443
965188410
117071386
152110826
166665245
82300443
965188410
117071386
152110826
82300443
965188410
152110826
193942604
82300443
965188410
117071386
152110826
82300443
965188410
117071386
874569015
82300443
965188410
117071386
78419413
82300443
965188410
82300443
965188410
82300443
965188410
82300443
965188410
82300443
965188410
82300443
91598081
965188410
82300443
965188410
82300443
965188410
82300443
965188410
82300443
965188410
166665245
82300443
965188410
166665245
82300443
965188410
166665245
82300443
965188410
166665245
82300443
965188410
117071386
82300443
965188410
82300443
965188410
82300443
965188410
82300443
91598081
965188410
82300443
965188410
82300443
965188410
78419413
82300443
965188410
82300443
965188410
141697529
82300443
141697529
82300443
78419413
141697529
82300443
141697529
82300443
141697529
82300443
141697529
82300443
141697529
82300443
141697529
82300443
141697529
82300443
117071386
141697529
82300443
117071386
141697529
82300443
117071386
141697529
82300443
117071386
141697529
82300443
117071386
141697529
82300443
141697529
82300443
82300443
141697529
82300443
141697529
82300443
141697529
82300443
141697529
82300443
141697529
82300443
141697529
82300443
141697529
82300443
82300443
141697529
82300443
82300443
82300443
82300443
141697529
82300443
117071386
82300443
82300443
82300443
82300443
117071386
82300443
117071386
85231350
82300443
117071386
117071386
117071386
85231350
117071386
117071386
117071386
117071386
117071386
117071386
117071386
117071386
144236564
117071386
117071386
967999363
780091781
618563720
614948396
39846097
785182705
39846097
785182705
785182705
66072948
614948396
145454182
614948396
785182705
39846097
785182705
785182705
614948396
145454182
145454182
39846097
785182705
39846097
785182705
785182705
614948396
145454182
39846097
785182705
785182705
785182705
614948396
145454182
39846097
785182705
785182705
785182705
789007064
618563720
39846097
785182705
785182705
785182705
39846097
785182705
785182705
785182705
614948396
789007064
145454182
785182705
785182705
785182705
614948396
145454182
785182705
785182705
785182705
614948396
785182705
785182705
785182705
614948396
785182705
614948396
785182705
614948396
785182705
785182705
614948396
785182705
785182705
614948396
785182705
785182705
614948396
785182705
785182705
614948396
785182705
785182705
614948396
785182705
785182705
785182705
614948396
785182705
614948396
785182705
614948396
785182705
614948396
785182705
785182705
785182705
785182705
785182705
785182705
785182705
121316033
121316033
176018810
176018810
146389622
176018810
56410640
798700183
126363456
26801469
26801469
26801469
26801469
26801469
26801469
196271410
33367524
33367524
809810901
809810901
79303562
169669616
73252595
121701957
604780150
927618835
927618835
808164474
808164474
808164474
808164474
808164474
808414531
829136006
79795546
829136006
80163494
968386222
147856269
785182705
794039193
137461633
794039193
137461633
794039193
794039193
137461633
137461633
137461633
137461633
79861125
137461633
79861125
137461633
79861125
137461633
79861125
85231350
137461633
79861125
188750389
959800608
149395936
2003243
2003243
557502155
829922017
964772292
119514102
119514102
119514102
78428718
139024702
139024702
139024702
139024702
139024702
139024702
139024702
139024702
139024702
139024702
196271410
80265215
139024702
139024702
139024702
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
129304551
129304551
129304551
80565414
129304551
80565414
80565414
80565414
162103709
178806928
135252950
614308455
828736004
33445755
33445755
11443269
11443269
11443269
11443269
11443269
11443269
78659519
78659519
78277396
808862598
610219896
869179531
131434057
66978107
78277396
827714507
828736004
828736004
789932837
47152694
47152694
47152694
47152694
859244204
612920699
832455104
79405925
80985651
794039193
137461633
794039193
137461633
961003720
614948396
146063289
961922403
144056970
128602526
128602526
128602526
128602526
128602526
90012183
129988148
825269579
35688399
883854205
796391451
941326894
53504598
79882161
5548460
101176097
79187265
796391451
790993252
831891788
144384497
170717552
829353106
166457437
144384497
962942756
962942756
962942756
962942756
962942756
962942756
941326894
146063289
144056970
797119463
167220065
144384497
101176097
167220065
796391451
796391451
167220065
962942756
962942756
146063289
962942756
962942756
962942756
101173045
101173045
146063289
101173045
867674947
107199999
101173045
873149863
808209667
873149863
796391451
32549288
791012607
828736004
196271410
196271410
101176097
101176097
101176097
101176097
101176097
782924158
101176097
782924158
101176097
101176097
101176097
101176097
101176097
101176097
101176097
101176097
101176097
101176097
101176097
101176097
101176097
101176097
107199999
929787992
202556833
82420832
962942756
12057578
962942756
962942756
79465564
962942756
962942756
101173045
962942756
101173045
146063289
962942756
962942756
962942756
243606832
101176097
101176097
101176097
101176097
101176097
101176097
126363456
126363456
621237481
126363456
126363456
26801469
126363456
126363456
26801469
26801469
126363456
26801469
26801469
26801469
26801469
126363456
26801469
126363456
26801469
26801469
26801469
126363456
26801469
26801469
126363456
23153500
26801469
126363456
26801469
26801469
126363456
23153500
126363456
26801469
26801469
126363456
26801469
23153500
26801469
126363456
26801469
23153500
126363456
23153500
26801469
126363456
26801469
23153500
26801469
101176097
39274555
139378731
103532185
134629455
134629455
134629455
134629455
134629455
134629455
134629455
134629455
134629455
134629455
614948396
962475146
962475146
962475146
962475146
962475146
157271578
963690966
157271578
157271578
962475146
963690966
961003720
146389622
101176097
780091781
780091781
869179531
191341627
188991954
859244204
8245735
618563720
144817785
112710947
614948396
78295002
78295002
614948396
78299055
121701957
121701957
41934527
10150766
124029229
124029229
941326894
67925599
104329078
941326894
941326894
617209747
941326894
941326894
941326894
941326894
556827467
793504002
963448019
107199999
941326894
941326894
941326894
941326894
941326894
941326894
941326894
941326894
941326894
941326894
167663959
167663959
167663959
941326894
941326894
107199999
941326894
941326894
941326894
941326894
941326894
941326894
941326894
941326894
107199999
828301213
126741573
806267923
806267923
806267923
806267923
806267923
806267923
806267923
806267923
806267923
806267923
806267923
806267923
556054591
806267923
556054591
164959681
828301213
828301213
828301213
828301213
828301213
556054591
828301213
828301213
828301213
828301213
828301213
828301213
556054591
793526463
828301213
828301213
828301213
808164474
808164474
828301213
828301213
828301213
828301213
828301213
828301213
808164474
808164474
808164474
828301213
828301213
927618835
927618835
927618835
927618835
927618835
927618835
927618835
927618835
927618835
927618835
61423377
61423377
61423377
61423377
808164474
808164474
808164474
808164474
808164474
808164474
808164474
808164474
808164474
808164474
808164474
941326894
941326894
941326894
941326894
941326894
941326894
941326894
941326894
941326894
941326894
941326894
941326894
941326894
175103345
136695900
800225026
800225026
136695900
136695900
800225026
800225026
800225026
800225026
941326894
941326894
941326894
79872639
872724711
79872639
155630127
941326894
167663959
941326894
941326894
941326894
941326894
167663959
941326894
941326894
941326894
941326894
941326894
167663959
167663959
167663959
941326894
167663959
167663959
167663959
167663959
78382057
78382057
78382057
78382057
78382057
556827467
556827467
832455104
111166182
941326894
941326894
941326894
941326894
38062712
941326894
556827467
556827467
556827467
941326894
101176097
64720170
169669616
808597335
169669616
964421692
64720170
64720170
800234713
175330950
64720170
64720170
64720170
948396890
948396890
948396890
962317314
197503212
948396890
800767840
961600272
808251669
945500122
621288500
613165369
192271448
85990984
31985620
787411917
19292721
70430025
966440034
31985620
602747748
137461633
70430025
137461633
883854205
166036363
883854205
150696193
137461633
38049532
38049532
38049532
38049532
1376565
614308455
1376565
1376565
606254316
1376565
1376565
1376565
1376565
801390191
1376565
801390191
801390191
801390191
1376565
801390191
1376565
801390191
801390191
801390191
1376565
801390191
801390191
801390191
801390191
801390191
801390191
1376565
801390191
801390191
1376565
801390191
801390191
1376565
1376565
1376565
1376565
1376565
1376565
617209747
193460011
193460011
193460011
193460011
808149004
808149004
800073546
31748978
121701957
15234052
15234052
832798743
15234052
183919906
145546219
966268885
13681908
116899969
112621987
112621987
112621987
96397711
804788268
622827525
622827525
622827525
622827525
806026852
804788268
804788268
167220065
147766716
49068664
556978807
625405191
613165369
78571266
172223237
613165369
601350593
66538976
110017225
126741573
126741573
126741573
146063289
794533281
159852698
186121604
20149303
70047402
129983776
785091062
785091062
101179765
3732393
837637990
794533281
191512339
794533281
619945694
121701957
85231350
155081300
618563720
21533653
14746866
159843176
85231350
828360615
51771384
259972396
259972396
259972396
146842179
125532064
831496893
827434622
141089040
145454182
145454182
3732393
175646611
20149303
938836541
137469768
938836541
20149303
556310845
926177262
926177262
926177262
39322177
613165369
33825920
33825920
33825920
33825920
790816214
39322177
114584175
114584175
114584175
9039939
947858882
780253860
146063289
603481446
617297721
832455104
80363206
807054049
78546482
126741573
126741573
126741573
126741573
15002723
126741573
622827525
101179765
101179765
101179765
95965133
101179765
789932837
101179765
78719880
828358676
101179765
193460011
33825920
33825920
33825920
33825920
33825920
33825920
33825920
33825920
33825920
127943970
39322177
603565610
603565610
791369197
791369197
14534915
802022033
800937067
603747028
603747028
181443904
603747028
603747028
603747028
181443904
22257054
800411170
78467210
807941211
948396890
137469768
146916908
807941211
198537359
791326312
801390191
45913670
147766716
620658674
156422128
156422128
620658674
929787992
929787992
156422128
31985620
147766716
31985620
147766716
968558358
620658674
620658674
837060342
620658674
837060342
196271410
196271410
196271410
929787992
929787992
45913670
147766716
147766716
620658674
41693615
95965133
31985620
78360656
78360656
71002427
5541594
32549288
557502155
157798604
962487489
606354181
606354181
145454182
22567908
780091781
829299515
829299515
780091781
808862598
780091781
780091781
780091781
155081300
941132730
5714132
884870825
155081300
155081300
155081300
155081300
879704971
155081300
155081300
879704971
45385510
611429481
157798604
884473398
789932837
789932837
113008432
789932837
125933916
789932837
43227326
929787992
602773954
938836541
136250151
930153999
45385510
45385510
58603296
174377999
8445397
77155096
556978807
557264848
73066487
602072381
73066487
938836541
92178040
92178040
878934074
73066487
73066487
167784524
73066487
938836541
111851445
14116755
43456040
134629455
125933916
786643569
145454182
160612391
160612391
160612391
160612391
160612391
45385510
618563720
45385510
11443269
859782419
45385510
556978807
19066810
611371790
788157225
73066487
557264848
77155096
131040896
788157225
111851445
134629455
101623812
125933916
157639688
125933916
557264848
45385510
45385510
141089040
837829084
11443269
11443269
11443269
11443269
107199999
145954637
556978807
132296401
58603296
46657412
110017225
92178040
938836541
803534833
136109266
149345634
37250326
37250326
606191716
145454182
938836541
938836541
837829084
878896687
878896687
125933916
11443269
11443269
11443269
11443269
11443269
827714994
825062813
45385510
786643569
45385510
961600272
157639688
145454182
111851445
86441669
37250326
111851445
37250326
145454182
969276252
37250326
210523254
830857707
104603696
938836541
938836541
827714994
969276252
184766587
121701957
827714507
96027870
878896687
135027477
619116833
166457437
107199999
362999976
45385510
138565960
157639688
20149303
145454182
37250326
159992689
31985620
19153782
125933916
11443269
11443269
11443269
11443269
11443269
825062813
45385510
11443269
825062813
827714507
17738191
827714507
825062813
138565960
618563720
21757554
827714507
618563720
827714507
827714507
145454182
827714507
827714507
827714507
827714507
827714507
938836541
20149303
157639688
780588740
19153782
145454182
145454182
156422128
614308455
11443269
11443269
11443269
11443269
11443269
827714507
157637570
45385510
45385510
827714507
827714507
825062813
827714507
827714507
827714507
827714507
827714507
827714507
145454182
138565960
827714994
827714507
827714507
827714507
827714507
827714507
827714507
827714507
827714507
157639688
623462087
969382402
3732393
557264848
826394657
780588740
961812554
125933916
788518996
11443269
11443269
11443269
11443269
11443269
145454182
138565960
825062813
45385510
21757554
801957023
827714507
932300809
31985620
612146894
157639688
794533281
969382402
961600272
37250326
801957023
827714507
827714507
827714507
827714507
827714507
125933916
125933916
166457437
11443269
11443269
11443269
11443269
11443269
45385510
808862598
105569771
948269196
948269196
801957023
111851445
801957023
827714507
129983776
111851445
125933916
79455466
832372150
11443269
11443269
11443269
793965609
830064882
11443269
20149303
785308797
45385510
623462087
849334164
5050346
788358596
20149303
794046235
938265865
801957023
932735699
780588740
111851445
786945126
961600272
19808120
789932837
111851445
119514102
111851445
119514102
119514102
119514102
119514102
119514102
19808120
362999976
119514102
19808120
362999976
111851445
119514102
19808120
362999976
362999976
362999976
362999976
362999976
362999976
119514102
119514102
119514102
119514102
119514102
119514102
19808120
789932837
19808120
789932837
19808120
789932837
19808120
789932837
19808120
789932837
789932837
789932837
789932837
789932837
789932837
789932837
789932837
789932837
789932837
789932837
789932837
19808120
19808120
19808120
19808120
362999976
19808120
19808120
362999976
362999976
19808120
362999976
362999976
362999976
362999976
362999976
362999976
19808120
19808120
789932837
789932837
789932837
119514102
789932837
109957238
789932837
789932837
789932837
789932837
119514102
119514102
119514102
119514102
119514102
119514102
119514102
19808120
119514102
19808120
19808120
119514102
19808120
19808120
789932837
58603296
789932837
789932837
789932837
789932837
789932837
789932837
119514102
119514102
119514102
119514102
119514102
119514102
109957238
362999976
30811350
806638099
614948396
614948396
145454182
809042174
145454182
145454182
614948396
145454182
145454182
808601298
557418758
30480029
967330817
967330817
197539310
949873624
18186502
101176097
624336582
624336582
624336582
16958864
53504598
781815498
618563720
141089040
53504598
2061546
958108599
131658445
146063289
146063289
146063289
824767755
17004131
17004131
142063333
17004131
17004131
17004131
12925504
617297721
12925504
837060342
12925504
12925504
967586947
791326312
3732393
618563720
791326312
138565960
794533281
131658445
129983776
959391509
618563720
138565960
791326312
85231350
791326312
17004131
120997044
113612860
154869622
938719747
938719747
79322142
184200785
827714507
121368299
94634966
3749132
177232865
21893888
40254062
19292721
19292721
118163245
19292721
40254062
40254062
19292721
157775750
19292721
19292721
40254062
40254062
177232865
19292721
19292721
19292721
40254062
40254062
14869219
618910277
40254062
19292721
19292721
19292721
19292721
177232865
46470134
827006867
146389622
618444426
26173034
929102804
603023735
197747541
837060342
618563720
938836541
800887494
613571983
190166251
4369765
31985620
121622807
40076262
14116755
783650208
37524720
26173034
603736893
15615912
31985620
101341688
625348748
849334164
4349937
624338059
138565960
624338059
4369765
135769078
8213162
31985620
105680917
781822382
968937420
167220065
136573719
868857657
83113113
31985620
31985620
126741573
196271410
15182868
806013723
126741573
19153782
793890018
611429481
121701957
139422950
153386891
58065090
167784524
827144242
141845862
793890018
191341627
156422128
793890018
196271410
196271410
19153782
196271410
968334941
968334941
156422128
141845862
19153782
784773512
556915130
959391509
616384657
968937420
45222887
793890018
31985620
31985620
793526463
968937420
196271410
176753874
5629210
5629210
19153782
79673866
609950084
556915130
793890018
79448307
35034314
137055179
962657123
793890018
556915130
793890018
79239061
79448307
5629210
79448307
60950984
609950084
156422128
176753874
832372150
556915130
793526463
833073112
833073112
793890018
614308455
833073112
556054591
156422128
604475553
78288910
793890018
793890018
790126465
31985620
78358549
80265215
31985620
833073112
156422128
34987663
34987663
80265215
793890018
829799811
618563720
141845862
141845862
79290907
154869622
790975697
556054591
141845862
827714507
141845862
622390797
141845862
141845862
145454182
145454182
154869622
141845862
141845862
961003720
606893969
141845862
618563720
141845862
145454182
141845862
141845862
145454182
614948396
827714507
154869622
827714507
145454182
141845862
141845862
141845862
614948396
141845862
141845862
141845862
141845862
154869622
141845862
141845862
141845862
827714507
79242758
80265215
833073112
8978222
58065090
833073112
833073112
8978222
793890018
830776873
793890018
833073112
833073112
80265215
793890018
613528751
156422128
809212850
833073112
833073112
80265215
833073112
793890018
833073112
793890018
829799811
833073112
833073112
193800344
53504598
825487197
877953737
107199999
97454821
47152694
806255456
107199999
146389622
4965617
107199999
16962974
48474621
62399217
155861862
62399472
85231350
62399217
557229739
134622104
967974481
129369125
795956478
104329078
557229739
841303022
557502155
156422128
79356653
131200003
604475553
66860997
78869566
114740819
780097429
832455104
832455104
828615224
129369125
78369468
66860997
780097429
114740819
78869566
114740819
114740819
27861462
780097429
114740819
78869566
66860997
111659801
107199999
114948735
107199999
107199999
107199999
146389622
109957238
146389622
146389622
47152694
144173213
144173213
47152694
170692409
146389622
53504598
144173213
57508723
176018810
176018810
968402789
146389622
146389622
146389622
859244204
859244204
859244204
859244204
859244204
121001945
859244204
859244204
602257672
859244204
859244204
859244204
859244204
859244204
859244204
859244204
859244204
859244204
859244204
47152694
11164714
859244204
11164714
859244204
859244204
80115461
967586947
967586947
859244204
859244204
859244204
859244204
859244204
859244204
614948396
145454182
614948396
556054591
73521101
614948396
73521101
556054591
614948396
556054591
611429481
176018810
176018810
176018810
193800344
146389622
805770646
146389622
146389622
146389622
790126465
968402789
859244204
859244204
602257672
602257672
602257672
602257672
859244204
859244204
968402789
617209747
176018810
176018810
176018810
176018810
833042885
15002723
830528415
114584175
107199999
107199999
101184950
859244204
101184950
859244204
828761762
828761762
828761762
859244204
859244204
859244204
967349668
602257672
139377808
828761762
47152694
47152694
197503212
114740819
780097429
78869566
66860997
114740819
780097429
78869566
66860997
832659903
151070781
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
96784132
13782010
13782010
13782010
13782010
13782010
13782010
13782010
13782010
13782010
13782010
13782010
13782010
13782010
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
829015275
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
800773900
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
883229825
832068121
832068121
832068121
832068121
832068121
832068121
832068121
832068121
832068121
832068121
832068121
929787992
188768915
139388896
15002723
19808120
53515230
185964371
796931496
929787992
83113113
166457437
79225900
5839469
83113113
83113113
83113113
51771384
79225900
5839469
929787992
83113113
107199999
156422128
196271410
196271410
81603847
196271410
129369125
129369125
129369125
786169511
121350292
121350292
196271410
196271410
129369125
129369125
156422128
968164736
196271410
196271410
808862598
859120214
47152694
796893506
791038008
113612860
117919436
117919436
189418721
107199999
107199999
107199999
107199999
96027870
785308797
162103709
118638167
107199999
107199999
107199999
107199999
43399906
43399906
43399906
43399906
43399906
43399906
43399906
43399906
43399906
107199999
107199999
43399906
43399906
43399906
43399906
97454821
107199999
97454821
107199999
107199999
107199999
107199999
107199999
97454821
107199999
107199999
97454821
97454821
97454821
107199999
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
107199999
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
107199999
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
157798604
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
808798557
808798557
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
107199999
188768915
121350292
147766716
8122728
15002723
188768915
15002723
80565414
556310845
80565414
80565414
80565414
15002723
80565414
80565414
80565414
15002723
15002723
80565414
80565414
15002723
80565414
15002723
80565414
80565414
15002723
780078379
780078379
4841107
4841107
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
15002723
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
8122728
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
859080434
121350292
15002723
147766716
8122728
15002723
121350292
121350292
147766716
121350292
121350292
147766716
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
929787992
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
15002723
147766716
121350292
8122728
121350292
8122728
8122728
8122728
8122728
8122728
8122728
121350292
147766716
147766716
8122728
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
8122728
15002723
15002723
8122728
8122728
8122728
8122728
121350292
8122728
8122728
121350292
121350292
121350292
121350292
8122728
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
188768915
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
188768915
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
80565414
